labels	quotes	stats	but	adj	advs	negations	survey	averagesent	proper	report	conj	comparative	superlat	questions	meme	personal	mon	modal	statives	strah	udivlen	zol	jdu	fu	ura	negati	positi	grustno	doverie	abstract_nouns	assertion_words	discourse_markers	claims	modality_words	cons	reas	purp	relat	tim	cond	passive	lentok
real_1003222_4.tsv	0	0	0	138	177	65	9	35.077669902912625	118	64	181	31	11	7	8	28	1	19	302	52	20	41	82	8	36	179	229	50	114	105	16	14	47	36	0	13	13	61	14	19	22	3613
real_1003222_4.tsv	0	3	0	352	281	49	9	31.91823899371069	259	25	260	41	23	19	5	14	1	26	408	93	62	79	93	54	56	221	293	78	161	133	11	11	59	48	0	9	8	93	20	14	25	5075
real_1003222_4.tsv	24	0	0	115	66	15	0	25.559322033898304	99	9	58	9	2	8	3	7	0	10	107	50	13	42	18	22	13	86	79	32	53	45	14	3	29	10	0	0	6	24	1	3	11	1508
real_1003222_4.tsv	3	0	0	242	129	16	2	22.934579439252335	197	10	98	25	14	8	2	4	0	14	184	54	13	42	45	13	14	117	95	43	43	55	12	3	28	8	0	2	2	24	15	4	16	2454
real_1003222_4.tsv	5	0	0	102	96	26	1	17.595959595959595	63	8	84	25	7	17	4	10	0	11	115	27	15	18	33	10	20	70	68	18	40	41	5	7	15	4	0	7	0	26	6	3	7	1742
real_1003222_4.tsv	15	0	0	69	82	13	0	28.134615384615383	40	7	63	16	4	7	0	13	0	8	121	38	17	32	29	22	21	67	79	37	34	57	6	0	28	4	0	1	2	21	5	5	6	1463
real_1003222_4.tsv	14	0	0	73	84	5	1	29.205882352941178	28	6	42	17	7	3	1	6	1	7	66	34	11	32	20	18	13	63	56	30	20	40	1	1	7	3	0	1	1	20	4	2	8	993
real_1003222_4.tsv	36	2	0	355	267	46	2	32.54477611940298	234	17	184	45	10	5	2	13	0	15	340	127	37	102	87	53	58	225	248	93	158	176	23	12	74	58	0	12	7	80	9	7	27	4361
real_1003222_4.tsv	2	0	0	62	18	4	0	20.84	26	0	9	1	1	1	0	2	0	3	35	22	7	23	7	8	8	36	21	14	15	14	1	0	8	1	0	0	0	10	1	1	3	521
real_1003222_4.tsv	6	0	0	24	11	5	0	30	14	1	7	1	1	0	0	2	0	0	32	10	2	11	6	5	4	19	19	7	12	8	0	3	8	2	0	2	1	9	0	0	7	330
real_1003222_4.tsv	8	1	0	130	123	16	0	30.692307692307693	15	5	60	17	6	0	1	1	0	11	86	64	28	52	34	25	26	103	131	49	75	92	4	8	26	18	0	0	1	30	9	6	8	1596
real_1003222_4.tsv	19	0	1	113	99	23	1	21.79746835443038	59	5	65	18	5	14	8	19	0	17	136	46	12	38	37	13	17	78	89	37	63	38	11	10	27	9	0	2	0	19	8	2	8	1722
real_1003222_4.tsv	0	0	0	9	13	1	0	21.25	12	0	2	2	1	0	0	1	0	0	16	1	0	1	7	1	2	6	9	1	3	6	1	2	4	2	0	0	1	1	0	0	0	170
real_1003222_4.tsv	2	0	0	134	92	32	0	25.360655737704917	48	10	82	12	6	2	0	6	0	18	137	53	20	49	32	10	21	97	107	39	56	75	2	6	15	14	0	7	4	25	6	6	12	1547
real_1003222_4.tsv	8	1	0	49	37	15	1	22.674418604651162	25	15	58	2	4	7	1	10	0	7	86	38	9	26	16	9	2	57	43	31	25	50	8	1	22	1	0	0	1	13	4	5	11	975
real_1003222_4.tsv	44	0	0	162	96	14	0	30.91549295774648	165	9	80	13	17	3	7	8	0	9	168	39	12	23	47	15	34	75	127	29	96	69	4	3	32	4	0	4	4	31	4	1	17	2195
real_1003222_4.tsv	9	0	0	132	154	16	1	36.702127659574465	64	2	102	27	4	0	0	1	0	13	103	41	14	36	39	14	16	95	98	30	66	42	9	7	29	12	0	3	1	16	2	6	13	1725
real_1003222_4.tsv	16	0	0	57	60	5	2	26.515151515151516	35	0	28	17	5	1	0	1	0	4	65	8	1	9	24	6	4	42	35	13	22	13	0	1	10	3	0	3	1	8	2	2	9	875
real_1003222_4.tsv	3	0	0	51	44	17	1	16.210526315789473	42	3	53	5	1	5	2	7	0	13	89	36	13	25	17	14	14	52	50	32	29	42	1	1	13	3	0	1	0	8	4	1	5	924
real_1003222_4.tsv	3	0	0	47	56	11	0	18.025	23	10	25	5	3	12	0	4	0	8	42	27	5	13	6	3	6	35	29	19	19	27	2	0	7	22	0	0	0	11	4	1	1	721
real_1003222_4.tsv	4	0	0	66	23	6	0	20	37	0	17	3	6	0	0	4	0	2	44	29	11	30	12	11	12	44	30	20	31	31	5	0	7	1	0	0	1	8	1	0	0	640
real_1003222_4.tsv	7	0	0	29	23	4	0	29.818181818181817	43	3	5	4	1	0	2	4	0	0	15	7	3	6	7	4	4	11	10	8	8	49	0	0	8	0	0	0	0	1	1	0	2	328
real_1003222_4.tsv	8	0	0	72	57	15	0	30.636363636363637	23	6	56	6	5	1	0	5	0	17	73	27	23	28	28	12	25	55	66	24	37	80	4	3	25	17	0	0	4	15	5	1	11	1011
real_1003222_4.tsv	0	2	0	71	68	24	0	19.6984126984127	32	4	60	22	12	2	0	0	2	5	98	16	10	14	23	8	9	69	57	19	36	48	1	1	5	10	0	5	1	27	2	6	8	1241
real_1003222_4.tsv	0	0	0	120	91	10	0	27.6	54	1	63	21	3	3	0	4	4	7	116	30	15	22	29	7	17	67	88	14	64	36	1	4	22	15	0	2	5	22	4	0	4	1380
real_1003222_4.tsv	2	0	0	158	88	15	2	26.47761194029851	94	2	70	21	7	5	1	4	0	19	122	17	8	21	38	7	12	82	78	22	31	31	5	7	20	16	0	3	4	13	2	18	9	1774
real_1003222_4.tsv	6	0	0	48	31	15	0	19.944444444444443	37	8	32	4	1	4	0	3	0	6	62	21	3	18	11	7	2	29	24	19	10	23	5	2	13	7	0	0	1	7	4	3	3	718
real_1003222_4.tsv	3	0	0	153	120	24	0	32.77049180327869	161	9	100	18	5	9	2	7	0	20	164	49	10	43	68	16	9	90	124	36	63	65	11	3	27	21	0	6	5	15	5	6	9	1999
real_1003222_4.tsv	18	0	0	62	97	20	0	22.114754098360656	58	12	62	9	4	8	5	24	0	15	113	29	9	14	31	8	21	42	65	16	41	68	8	1	24	6	0	4	0	22	6	4	3	1349
real_1003222_4.tsv	1	10	0	76	25	2	1	27.842105263157894	23	1	37	4	5	2	0	2	0	2	58	75	10	31	12	14	4	93	39	69	18	29	3	2	12	5	0	0	0	5	4	3	4	1058
real_1003222_4.tsv	0	0	0	57	23	8	0	20.956521739130434	27	0	15	1	2	0	0	3	0	5	42	14	4	10	5	7	2	24	17	10	12	18	1	0	7	1	0	1	0	6	4	0	1	482
real_1003222_4.tsv	0	0	0	47	26	3	0	19	18	1	17	3	1	1	1	1	0	1	33	23	3	11	5	3	5	34	22	18	12	11	0	2	6	6	0	1	1	4	1	3	1	646
real_1003222_4.tsv	4	0	0	31	25	5	0	21.045454545454547	29	2	14	2	3	1	0	0	0	7	29	16	2	16	9	9	3	25	24	16	14	13	0	1	13	0	0	0	1	15	0	0	1	463
real_1003222_4.tsv	0	0	0	68	39	16	0	26.321428571428573	40	7	19	6	4	3	0	0	0	6	82	32	5	22	23	7	8	57	42	16	33	10	4	2	14	10	0	0	3	11	3	0	11	737
real_1003222_4.tsv	21	0	0	230	80	18	0	26.746987951807228	126	7	75	5	6	0	0	3	1	16	129	61	17	42	47	12	27	120	141	34	87	57	11	7	29	7	0	2	18	32	2	4	24	2220
real_1003222_4.tsv	5	0	0	151	84	8	2	30.75	104	5	48	23	8	5	1	4	1	10	98	21	15	18	32	9	21	57	119	19	56	87	8	5	22	10	0	3	3	20	4	6	5	1722
real_1003222_4.tsv	42	0	0	62	72	17	0	22.66	69	10	7	8	1	9	2	6	0	8	79	15	5	18	17	14	10	32	45	15	32	11	4	3	7	4	0	1	1	13	0	0	8	1133
real_1003222_4.tsv	0	0	0	41	28	6	0	22.823529411764707	29	1	7	3	1	0	0	1	0	1	33	7	2	9	6	4	3	18	13	7	12	14	0	0	9	2	0	0	1	4	0	0	3	388
real_1003222_4.tsv	6	0	0	53	42	2	0	27.310344827586206	43	1	44	10	5	1	0	1	0	1	62	21	9	16	20	8	7	52	46	18	22	20	4	1	11	3	0	1	1	10	3	1	18	792
real_1003222_4.tsv	2	0	0	38	22	3	0	33.09090909090909	26	1	23	2	2	0	0	0	0	1	51	11	11	7	20	3	10	18	27	6	15	28	0	1	7	4	0	3	5	5	5	0	9	728
real_1003222_4.tsv	0	0	0	74	54	10	0	24.435897435897434	38	0	43	14	3	1	0	1	2	4	63	8	5	7	14	5	14	44	40	12	17	25	1	2	9	12	0	1	1	12	4	1	6	953
real_1003222_4.tsv	0	0	0	71	50	7	0	34.766666666666666	42	0	55	10	5	0	0	3	0	1	68	17	7	19	25	6	11	51	64	14	39	52	1	6	14	2	0	0	0	6	6	0	9	1043
real_1003222_4.tsv	22	0	0	42	61	13	1	22.97222222222222	25	5	11	13	3	1	0	2	0	1	45	7	5	3	12	3	9	32	26	5	11	26	1	0	13	0	0	0	0	6	0	0	2	827
real_1003222_5.tsv	0	0	0	48	11	1	0	29.9	48	2	19	2	0	1	0	1	0	7	45	7	8	10	22	2	21	19	62	14	25	42	0	0	5	2	0	0	1	9	0	0	8	598
real_1003222_5.tsv	0	0	0	65	41	1	0	43.44444444444444	49	0	24	17	5	0	0	0	0	2	44	4	10	3	22	2	12	22	39	4	31	15	0	0	8	6	0	0	1	20	1	1	4	782
real_1003222_5.tsv	0	0	0	10	2	0	0	35	47	0	6	1	0	0	0	0	0	0	9	2	1	1	6	1	5	5	8	1	6	16	0	0	4	0	0	0	0	2	0	0	1	245
real_1003222_5.tsv	0	0	0	51	15	0	0	39.93333333333333	50	0	23	2	2	0	0	1	0	0	35	8	4	6	13	2	8	11	31	6	19	7	1	3	16	1	0	0	2	2	0	0	3	599
real_1003222_5.tsv	0	0	0	37	18	8	3	27.956521739130434	40	3	26	2	4	0	0	1	0	2	50	15	2	11	8	8	2	24	38	6	23	24	7	0	14	7	0	0	2	13	0	1	5	643
real_1003222_5.tsv	0	0	0	15	10	0	0	38	31	2	5	1	0	0	0	0	0	0	13	3	0	3	3	1	0	5	6	3	4	0	0	2	4	0	0	0	2	1	0	0	3	266
real_1003222_5.tsv	2	0	0	8	31	2	0	22.35483870967742	52	5	33	3	1	3	1	11	0	3	60	16	8	7	19	4	13	23	33	13	22	4	0	0	4	0	0	1	1	11	1	2	3	693
real_1003222_5.tsv	2	0	0	55	31	2	0	45.05882352941177	49	3	24	2	8	0	1	1	0	1	55	28	4	16	20	8	5	30	60	17	36	15	1	1	6	0	0	0	2	19	4	0	6	766
real_1003222_5.tsv	0	0	0	42	10	0	0	30.210526315789473	54	6	19	2	0	1	0	1	0	6	45	9	6	11	18	3	18	21	58	16	27	33	0	0	6	1	0	0	1	9	0	0	7	574
real_1003222_5.tsv	0	0	0	38	21	6	1	31.130434782608695	34	3	29	2	1	0	0	0	0	4	39	16	3	8	10	8	4	23	38	6	20	26	4	0	8	3	0	0	0	11	1	1	6	716
real_1003222_5.tsv	0	0	0	34	19	5	3	30.304347826086957	35	11	24	2	3	0	0	0	0	4	41	8	1	5	7	4	3	17	32	2	17	12	4	1	15	2	0	0	0	13	1	1	4	697
real_1003222_5.tsv	0	0	0	9	4	0	0	25.818181818181817	47	2	8	0	1	0	1	1	0	0	11	6	9	2	14	0	10	14	17	3	6	0	0	0	3	0	0	0	1	2	0	0	1	284
real_1003222_5.tsv	0	0	0	47	33	1	0	22.402985074626866	214	1	34	6	3	0	3	19	0	0	105	10	13	8	38	3	27	24	65	12	21	100	2	1	1	4	0	0	6	12	3	0	8	1501
real_1003222_5.tsv	0	0	0	92	23	4	0	36.964285714285715	52	7	49	4	2	0	0	0	1	4	70	26	7	21	26	8	11	39	67	8	45	15	1	1	9	5	0	0	0	13	1	0	7	1035
real_1003222_5.tsv	6	0	0	13	7	2	0	34.714285714285715	34	3	8	1	1	0	0	1	0	0	22	6	4	5	7	1	6	11	14	1	7	0	0	0	3	1	0	0	0	0	1	0	0	243
real_1003222_5.tsv	0	0	0	13	8	0	0	25	16	2	5	0	1	0	0	1	0	3	11	10	3	8	4	3	4	16	11	3	7	0	0	0	1	1	0	0	0	6	2	1	3	225
real_1003222_5.tsv	0	0	0	17	3	1	0	27.77777777777778	26	3	5	0	0	0	1	2	0	2	19	4	2	4	4	1	2	10	8	2	4	3	0	0	4	2	0	0	0	4	1	0	2	250
real_1003222_5.tsv	0	0	0	15	3	1	0	28.88888888888889	29	5	16	1	0	0	0	2	0	0	22	15	3	10	4	5	3	15	6	7	7	3	0	0	4	3	0	1	0	1	1	0	1	260
real_1003222_5.tsv	0	0	0	32	6	0	0	40.22222222222222	27	3	14	1	0	0	0	1	0	0	28	6	3	8	7	5	3	15	12	4	6	3	0	0	5	0	0	0	1	4	1	0	1	362
real_1003222_5.tsv	0	0	0	13	1	1	0	27.428571428571427	15	1	5	0	0	0	0	0	0	0	10	8	3	3	7	1	3	5	10	2	5	0	0	0	0	0	0	0	0	3	0	0	1	192
real_1003222_5.tsv	0	0	0	28	24	1	0	34.5	27	2	11	8	3	0	0	1	0	1	23	14	4	10	10	1	7	21	35	7	24	8	0	1	4	2	0	0	0	6	1	0	6	414
real_1003222_5.tsv	0	0	0	19	6	1	0	41.142857142857146	36	1	12	1	2	0	0	0	0	0	17	5	3	8	3	2	3	19	9	6	3	3	0	0	1	0	0	0	2	3	1	0	1	288
real_1003222_5.tsv	0	0	0	42	15	0	0	42.857142857142854	48	3	16	4	3	0	0	0	0	1	37	26	5	20	14	7	8	41	36	16	12	7	1	0	11	4	1	0	5	6	1	0	3	600
real_1003222_5.tsv	0	0	0	37	13	1	0	28.823529411764707	49	4	11	2	0	0	0	1	0	2	23	14	7	13	11	5	8	24	23	12	14	10	1	1	9	0	0	0	1	3	4	0	6	490
real_1003222_5.tsv	0	0	0	10	3	4	0	35	30	1	8	0	0	0	0	0	0	0	8	3	3	3	4	0	3	11	8	2	10	20	0	0	2	1	0	0	1	1	0	0	0	210
real_1003222_5.tsv	0	0	0	27	17	2	0	29.5	48	8	13	3	1	0	0	2	0	2	37	13	7	15	19	4	10	31	27	14	21	21	0	1	8	3	0	0	2	7	1	1	2	472
real_1003222_5.tsv	0	0	0	47	28	4	3	31.666666666666668	31	4	25	4	5	0	0	2	0	3	40	15	10	6	13	1	12	21	44	7	22	6	0	3	7	5	0	0	3	8	2	2	5	570
real_1003222_5.tsv	0	0	0	21	4	0	0	35.714285714285715	4	1	11	0	0	0	0	0	0	0	17	10	1	9	2	8	0	20	7	5	8	5	0	0	3	0	0	0	0	2	0	0	1	250
real_1003222_5.tsv	0	0	0	29	6	0	0	36.666666666666664	21	1	14	0	0	0	0	2	0	2	18	10	2	5	6	0	1	17	12	7	8	11	7	0	4	3	0	0	5	2	0	0	0	330
real_1003222_5.tsv	0	0	0	37	22	4	4	52.69230769230769	38	9	20	2	0	0	1	2	0	0	37	8	5	2	14	4	7	32	43	2	32	17	1	1	9	11	0	0	4	11	0	0	4	685
real_1003222_5.tsv	0	0	0	56	24	1	0	47	70	2	25	8	1	0	0	0	0	0	47	18	4	16	15	22	11	60	43	17	35	23	0	0	15	5	0	0	0	9	5	0	15	752
real_1003222_5.tsv	4	0	0	31	20	3	2	41.642857142857146	42	8	21	2	1	0	0	0	0	1	44	10	1	11	10	5	1	24	19	9	19	10	2	0	2	0	1	1	0	7	0	0	5	583
real_1003222_5.tsv	0	0	0	13	6	0	0	31.285714285714285	28	6	5	1	0	0	0	0	0	0	14	4	0	5	4	6	1	9	10	3	7	19	1	0	1	1	0	0	0	4	1	0	1	219
real_1003222_5.tsv	0	2	0	34	19	2	1	28.555555555555557	51	13	30	3	3	0	1	16	0	1	65	26	8	27	21	10	14	47	39	32	25	9	1	0	12	7	0	1	3	13	5	0	1	771
real_1003222_5.tsv	0	0	0	28	17	1	0	33.76923076923077	18	5	19	1	2	0	1	3	0	1	21	4	4	1	13	1	9	12	28	2	13	4	1	0	2	5	0	0	0	4	0	0	3	439
real_1003222_5.tsv	0	0	0	7	8	1	0	88.83333333333333	112	0	3	1	0	0	0	0	0	0	13	4	3	3	3	1	2	5	10	3	5	4	0	1	1	1	0	0	0	3	2	0	0	533
real_1003222_5.tsv	0	0	0	33	7	0	0	44.25	35	0	8	1	0	0	0	0	0	0	18	4	5	4	6	0	4	13	12	2	13	3	0	0	3	1	0	0	1	3	3	0	3	354
real_1003222_5.tsv	2	0	0	46	11	5	0	36.583333333333336	23	5	11	5	2	0	0	0	0	0	23	12	4	10	9	4	3	13	18	7	11	6	0	2	10	1	0	2	0	5	0	0	7	439
real_1003222_5.tsv	0	0	0	30	45	7	0	33	41	8	30	13	2	1	0	4	0	8	48	10	7	8	9	5	7	30	34	8	14	1	0	2	3	3	1	0	0	12	6	1	10	726
real_1003222_5.tsv	0	0	0	50	10	1	0	40.125	55	0	37	2	0	0	0	0	0	0	39	7	4	7	20	0	7	8	46	2	32	7	5	1	5	0	0	0	0	9	1	0	3	642
real_1003222_5.tsv	0	0	0	79	46	3	0	32.55769230769231	114	11	44	5	3	1	0	2	0	2	82	31	15	13	29	1	15	73	81	26	45	22	1	2	16	4	1	0	7	19	2	0	18	1693
real_1003222_5.tsv	0	0	0	41	13	0	1	23.952380952380953	50	4	22	2	0	0	0	0	0	1	38	10	4	8	10	3	4	28	27	9	15	24	4	1	5	2	0	0	2	3	2	0	4	503
real_1003222_5.tsv	0	0	0	15	7	0	0	26.88888888888889	27	2	8	1	0	0	0	0	0	0	21	3	3	1	4	1	4	8	17	4	8	8	0	0	3	5	0	0	0	3	0	0	4	242
real_1003222_5.tsv	2	0	0	25	15	7	0	33.94117647058823	66	4	15	0	2	0	0	4	0	4	45	10	9	11	7	5	6	38	17	20	17	16	0	0	7	0	0	0	0	10	1	0	1	577
real_1003222_5.tsv	0	1	0	103	21	1	0	35.172413793103445	79	1	22	2	3	0	0	1	1	1	73	3	4	3	10	3	7	21	47	4	30	15	2	2	14	8	0	0	2	11	0	0	9	1020
real_0903222_1.tsv	23	0	0	165	53	8	0	28.792207792207794	178	31	58	8	4	0	0	1	0	2	143	71	19	61	47	15	21	115	100	40	50	22	8	0	35	11	0	0	8	22	4	1	22	2217
real_0903222_1.tsv	2	0	0	14	8	2	0	25	7	0	4	1	1	0	0	1	0	1	16	4	1	3	5	1	5	5	12	3	7	0	1	1	7	2	0	0	0	3	0	0	2	175
real_0903222_1.tsv	4	0	0	8	7	1	0	26	11	7	6	1	0	0	0	0	0	0	6	1	3	1	4	1	3	7	10	3	6	0	0	0	1	1	0	0	1	1	0	0	1	156
real_0903222_1.tsv	0	0	0	18	7	2	1	39.333333333333336	21	7	13	0	0	0	0	0	0	2	22	4	2	1	4	1	0	8	11	3	5	12	1	0	6	1	0	1	1	3	0	1	0	236
real_0903222_1.tsv	0	0	0	10	4	1	0	41.25	11	2	5	0	0	0	0	1	0	0	10	5	0	4	2	1	3	10	9	1	5	0	0	1	4	2	0	0	0	2	0	1	1	165
real_0903222_1.tsv	1	0	0	49	26	3	0	33	36	3	29	4	1	0	0	0	0	1	25	30	7	26	15	5	8	44	30	17	10	2	2	3	7	3	0	0	1	14	2	0	5	594
real_0903222_1.tsv	2	0	0	6	6	1	0	33	9	4	12	2	0	0	0	0	0	0	7	4	2	1	4	1	3	6	14	3	10	11	0	0	2	0	0	1	0	0	0	0	0	132
real_0903222_1.tsv	2	0	0	10	4	1	2	37.8	18	2	5	0	0	0	0	0	0	1	13	3	0	4	0	1	0	4	7	2	4	0	0	0	0	1	1	0	1	3	0	0	2	189
real_0903222_1.tsv	2	0	0	37	33	1	1	20.952380952380953	21	7	16	5	4	0	0	0	0	7	26	7	2	5	14	4	6	31	28	9	9	10	0	1	5	4	0	1	2	7	0	3	1	440
real_0903222_1.tsv	0	0	0	34	11	3	0	29.23076923076923	28	4	9	0	0	0	0	0	0	2	31	12	1	9	6	1	0	18	14	3	15	2	6	0	10	5	0	0	3	5	1	0	4	380
real_0903222_1.tsv	2	0	0	8	5	0	1	61.333333333333336	16	3	7	1	1	0	0	0	0	1	21	7	3	3	3	6	0	16	12	3	2	5	1	0	1	0	0	0	0	3	0	0	2	184
real_0903222_1.tsv	8	0	0	124	69	11	1	28.18032786885246	56	11	61	7	3	1	0	2	0	8	98	52	10	37	47	12	7	87	93	39	47	42	14	1	19	2	1	2	2	24	1	1	18	1719
real_0903222_1.tsv	0	0	0	27	15	5	0	25.615384615384617	12	2	23	3	1	0	1	3	0	4	29	5	2	6	7	6	3	18	22	2	17	12	0	1	6	4	0	0	3	3	0	0	2	333
real_0903222_1.tsv	0	0	0	24	4	0	0	47.6	18	1	15	1	1	0	0	1	0	0	21	4	2	5	6	1	4	6	19	1	9	3	0	0	8	0	0	0	0	3	0	0	1	238
real_0903222_1.tsv	0	0	0	25	14	2	0	28.733333333333334	26	1	14	2	1	0	0	0	0	1	10	8	3	7	10	2	4	17	22	3	10	6	0	3	4	1	1	0	0	0	0	0	0	431
real_0903222_1.tsv	0	5	0	159	76	3	1	31.533333333333335	47	5	51	19	5	0	0	0	1	5	92	26	15	29	40	13	21	90	74	19	42	26	1	9	10	16	1	4	0	9	4	0	8	1419
real_0903222_1.tsv	0	0	0	33	15	1	0	31.466666666666665	15	10	23	1	0	0	0	3	0	5	52	5	2	4	10	1	3	16	19	3	14	17	0	0	9	1	0	0	2	3	3	1	8	472
real_0903222_1.tsv	0	0	0	13	11	1	0	33.5	18	3	13	0	1	0	0	0	0	0	23	5	3	4	5	0	3	15	11	5	6	3	1	0	5	2	0	0	0	1	1	1	1	201
real_0903222_1.tsv	3	0	0	89	72	2	0	22.78	43	4	46	21	17	0	0	1	0	6	93	16	7	14	24	5	11	44	68	10	50	11	4	4	14	9	4	6	7	17	4	2	9	1139
real_0903222_1.tsv	1	0	0	55	82	10	0	27.27906976744186	25	6	45	14	1	0	0	4	22	6	86	39	9	31	25	4	14	69	56	24	32	17	1	4	8	7	0	3	4	20	4	3	6	1173
real_0903222_1.tsv	0	0	0	9	7	0	0	18.833333333333332	6	1	3	1	0	0	0	0	0	0	7	1	2	0	5	0	4	3	7	1	6	0	0	0	1	1	0	0	1	1	0	0	1	113
real_0903222_1.tsv	0	0	0	19	11	0	0	32	17	6	10	2	2	0	0	0	0	1	14	5	4	9	2	3	0	20	11	5	4	4	0	0	1	0	0	0	0	2	1	1	0	224
real_0903222_1.tsv	0	0	0	3	7	0	0	20	11	0	3	1	0	0	0	0	0	0	1	2	2	2	4	0	1	6	2	1	0	0	0	0	1	0	0	0	0	0	2	0	0	100
real_0903222_1.tsv	0	0	0	23	20	1	0	27.58823529411765	27	8	25	1	1	0	0	2	0	0	45	6	1	4	8	1	2	21	23	5	12	18	2	1	15	3	0	2	1	9	3	0	4	469
real_0903222_1.tsv	3	0	0	10	0	1	0	29.8	18	2	3	0	0	0	0	0	0	0	9	3	0	3	4	0	1	5	3	2	4	0	0	0	2	0	0	0	0	0	0	0	1	149
real_0903222_1.tsv	4	0	0	24	12	0	0	22.5	65	4	8	3	2	1	0	0	0	3	37	4	4	3	5	4	1	12	16	2	8	8	1	2	4	1	0	0	0	0	4	1	4	405
real_0903222_1.tsv	0	0	0	19	13	3	0	30.4	7	0	16	2	1	0	0	0	0	5	22	13	2	7	6	0	1	21	16	13	6	3	5	0	2	0	0	0	0	5	0	0	2	304
real_0903222_1.tsv	0	0	0	25	5	0	1	36.72727272727273	19	0	9	1	1	0	0	0	0	0	31	9	2	3	8	0	8	25	24	3	9	23	2	0	4	0	0	0	1	5	7	0	0	404
real_0903222_1.tsv	1	0	0	7	7	1	0	27.5	9	1	4	1	1	0	0	0	0	1	8	9	0	7	6	1	2	11	6	4	1	1	0	0	2	1	0	0	0	0	1	0	3	165
real_0903222_1.tsv	1	0	0	10	7	0	0	28	14	3	8	1	1	0	0	0	0	0	10	3	1	2	4	1	1	7	10	2	4	3	0	0	0	0	0	0	0	3	0	0	0	140
real_0903222_1.tsv	0	0	0	13	6	0	0	37.5	23	11	10	1	0	0	0	1	0	3	24	5	1	4	4	2	2	14	9	7	7	8	0	0	5	0	0	0	1	3	1	0	0	225
real_0903222_1.tsv	0	0	0	19	16	0	0	40.333333333333336	15	0	13	0	0	0	0	1	0	1	30	3	4	3	5	0	5	18	13	2	12	0	1	1	1	1	0	0	1	6	1	0	8	363
real_0903222_1.tsv	6	0	0	43	46	5	0	23.727272727272727	42	13	34	9	2	0	0	0	0	7	58	8	5	12	22	15	12	56	57	7	17	5	3	1	5	2	0	1	4	8	4	4	4	783
real_0903222_1.tsv	11	0	0	80	59	20	0	24.24074074074074	82	20	50	11	7	0	0	5	1	9	98	31	13	26	22	7	13	53	71	27	36	39	5	2	32	15	0	2	1	19	2	6	6	1309
real_0903222_1.tsv	0	0	0	40	8	4	0	34.84615384615385	38	4	14	0	1	0	0	0	0	0	34	7	5	7	10	2	5	30	10	6	8	10	0	0	4	0	0	0	1	12	1	0	7	453
real_0903222_1.tsv	0	0	0	85	46	11	0	26.19607843137255	52	30	67	11	7	8	0	8	0	4	123	49	13	29	30	7	19	81	76	30	58	35	0	0	36	23	0	0	7	20	3	4	12	1336
real_0903222_1.tsv	0	0	0	16	17	0	0	20.266666666666666	18	5	15	5	1	0	0	0	0	0	25	11	2	8	5	2	2	18	16	6	12	2	0	0	2	0	0	0	4	1	1	1	2	304
real_0903222_1.tsv	0	0	0	16	4	1	0	27.666666666666668	12	4	10	1	1	0	0	1	0	0	15	6	0	4	3	2	0	8	5	1	5	0	0	0	6	0	0	0	0	3	1	0	4	166
real_0903222_1.tsv	3	1	0	11	10	4	0	14.285714285714286	13	4	11	2	1	2	0	0	0	0	14	2	2	3	2	0	2	6	13	3	3	0	0	1	2	0	0	0	2	6	0	1	0	200
real_0903222_1.tsv	6	0	0	18	13	2	0	25.076923076923077	34	3	15	1	0	0	0	0	0	4	21	10	5	3	10	2	6	20	15	5	13	13	0	0	5	4	1	0	1	1	0	0	2	326
real_0903222_1.tsv	3	0	0	11	6	0	0	22	7	1	4	1	0	0	0	0	0	0	9	0	2	0	6	0	4	3	10	1	9	0	1	1	1	1	0	0	1	2	0	0	2	132
real_0903222_1.tsv	0	2	0	16	14	1	2	22.714285714285715	28	0	4	0	1	0	0	0	0	0	17	7	7	9	8	1	8	16	20	10	12	6	2	4	2	3	0	0	1	2	0	0	0	318
real_0903222_1.tsv	0	0	0	13	8	2	0	27.857142857142858	14	5	11	0	0	0	0	0	0	0	19	11	0	5	1	0	1	15	5	6	6	2	6	1	10	6	0	0	2	6	0	0	1	195
real_0903222_1.tsv	0	0	0	16	4	0	0	23.25	16	1	7	0	0	0	0	0	0	0	10	2	0	3	0	0	0	16	5	3	2	6	0	0	2	0	0	0	1	1	0	0	2	186
real_0903222_1.tsv	0	0	0	10	6	0	0	22.166666666666668	7	1	4	1	0	0	0	0	0	0	8	4	1	1	4	0	3	7	6	2	6	0	0	0	2	1	0	0	1	1	0	0	1	133
real_0903222_1.tsv	0	0	0	20	9	3	0	33.42857142857143	22	2	14	1	0	0	0	0	0	2	18	7	0	8	0	6	0	20	13	5	9	1	0	0	3	1	1	0	0	0	2	0	2	234
real_0903222_1.tsv	1	0	0	65	58	11	0	25.36111111111111	55	2	51	15	4	0	0	3	0	7	53	34	13	22	17	9	9	66	38	21	15	12	2	1	5	0	1	5	1	6	7	1	8	913
real_0903222_1.tsv	0	0	0	12	4	0	0	21.5	3	1	7	0	0	0	0	0	0	1	10	1	0	1	1	2	0	3	7	1	3	2	0	0	3	1	0	0	0	1	1	0	0	129
real_0903222_1.tsv	0	0	0	21	12	6	0	25.470588235294116	17	8	16	2	0	0	0	13	0	4	40	20	8	20	15	6	11	33	25	13	13	12	1	1	5	3	0	2	0	7	0	1	4	433
